date,negative_avg,positive_avg,neutral_avg,total_count,new_cases,#RT
2020-01-28,0.4325578011726189,0.0405807115595238,0.5268614872500001,0.04978468307366032,1.8648291883064554e-06,0.0
2020-01-29,0.4609693150476188,0.04050950309523809,0.4985211818035716,0.08991327781464457,2.66404169758065e-06,0.0453509888714618
2020-01-30,0.454047485910714,0.04349411368452381,0.5024584003630954,0.13576991172021222,2.66404169758065e-06,0.09424491062424992
2020-01-31,0.4594184336964283,0.04411092338690476,0.49647064287500015,0.16363586564077898,4.795275055645172e-06,0.12759915206262223
2020-02-01,0.466454807440476,0.04762710034523808,0.48591809214285725,0.1511673119357976,6.127295904435496e-06,0.12324753843445757
2020-02-02,0.4724085922499998,0.05240093611309523,0.47519047160119054,0.12993315784750822,5.594487564919366e-06,0.11215717454055373
2020-02-03,0.4601764577738094,0.05960615608333332,0.48021738613690484,0.11723322655155631,8.258529262500018e-06,0.10972729293132731
2020-02-04,0.4634030488154761,0.062306520279761905,0.4742904308869048,0.11022209040315258,7.192912583467756e-06,0.11390266125293738
2020-02-05,0.45114242677976185,0.07198581588095242,0.47687175733928566,0.08599397580697536,6.926508413709692e-06,0.09151669178345113
2020-02-06,0.4526526188452381,0.07364601643452386,0.4737013647321428,0.05160905704631223,7.192912583467756e-06,0.06018481038966812
2020-02-07,0.4493801414642858,0.07541925127380956,0.4752006072678571,0.02223109396682679,5.328083395161301e-06,0.03284455610059965
2020-02-08,0.44212354743452387,0.07384148893452384,0.48403496363690474,0.02340469946766269,6.127295904435496e-06,0.03360592119874892
2020-02-09,0.4418106045654763,0.07491151783333339,0.48327787758928575,0.023397472084146737,6.393700074193562e-06,0.03166338345793729
2020-02-10,0.4425714318333335,0.07263212902976195,0.48479643908928566,0.026187309666939558,3.463254206854846e-06,0.03159694409652451
2020-02-11,0.44341158218452387,0.0713553207976191,0.485233096970238,0.027216840316939,4.262466716129041e-06,0.031072815419314274
2020-02-12,0.4539862902678573,0.06298402777380953,0.4830296819404762,0.028428744195845356,3.996062546370976e-06,0.029554034287975896
2020-02-13,0.4541918946190477,0.06126633557738096,0.4845417697738094,0.030614352253013555,4.262466716129041e-06,0.030955367302166283
2020-02-14,0.45082178538690487,0.06189701673809524,0.4872811978630951,0.03240860087007565,3.463254206854846e-06,0.0311002029161212
2020-02-15,0.4497800302500001,0.06485950116071429,0.4853604686130951,0.030113535102743165,1.332020848790325e-06,0.029226773812112125
2020-02-16,0.43659623192261915,0.06339555414285715,0.5000082139523808,0.02936864178111909,5.328083395161303e-07,0.02812567943114158
2020-02-17,0.4340565870000001,0.06417302788095237,0.501770385142857,0.027701615377629614,1.0656166790322602e-06,0.026117287375577933
2020-02-18,0.43472427130952396,0.06523460017261905,0.5000411285416666,0.026725749738877,0.0,0.02504453119223806
2020-02-19,0.43347857894642866,0.06759812897619048,0.4989232920892856,0.025444476487345706,0.0,0.025759567907938232
2020-02-20,0.42969454108333344,0.07202635182738096,0.49827910710714274,0.022424409589468067,0.0,0.024515393052995063
2020-02-21,0.437401796452381,0.06975572897619046,0.49284247457142843,0.02094478856509048,5.328083395161301e-06,0.02789451286930797
2020-02-22,0.4420291842619049,0.06681569476785712,0.4911551209642856,0.02029540477890134,1.6250654355241967e-05,0.03069838555642654
2020-02-23,0.4583111045416667,0.0643453858392857,0.4773435096190474,0.006426224675915185,4.235826299153235e-05,0.012575577973080967
2020-02-24,0.4617717929880953,0.06418537461904761,0.4740428323988094,0.002710032408735967,6.233857572338723e-05,0.014338360127373422
2020-02-25,0.46353752752976185,0.061864337309523794,0.4745981351904761,0.0,9.164303439677439e-05,0.016378125310120423
2020-02-26,0.4610557661130952,0.06142208637499998,0.47752214754761896,0.0009221330818654293,0.00013480050989758094,0.024980834237047587
2020-02-27,0.4673666337440476,0.0569364155892857,0.4756969507023808,0.006041788663943521,0.00020539761488346816,0.03343896350793392
2020-02-28,0.469233624,0.05702998574999999,0.4737363903035714,0.03843198334702766,0.00028105639909475867,0.0638221186104586
2020-02-29,0.47483430447619046,0.058100422273809516,0.4670652732857143,0.12647836720842887,0.0003740314543403234,0.14331895361772012
2020-03-01,0.4731581221011904,0.061156722142857126,0.465685155797619,0.19990473362887026,0.000552788652247985,0.2159716568294727
2020-03-02,0.4744680519047619,0.06596711585119046,0.4595648322916666,0.20482762876065,0.0006891875871641143,0.22012197784091897
2020-03-03,0.47586775511309526,0.06907803633333331,0.45505420860714274,0.2700381149916569,0.0008511613223770179,0.2760236616271478
2020-03-04,0.4741091762083334,0.0694408238333333,0.456450000017857,0.3400052327607568,0.0010858633959338732,0.3326727790879166
2020-03-05,0.46894616575000014,0.07207612950595237,0.4589777048095237,0.34190481880392276,0.0014183357997919384,0.331328049338155
2020-03-06,0.46651748963690487,0.07582735282142858,0.4576551576071427,0.31744576566343713,0.0018293974337286328,0.306494829686701
2020-03-07,0.4671566356428573,0.077868354625,0.45497500978571415,0.24081473011008012,0.0023454223105500048,0.23685511677787308
2020-03-08,0.4687755973214287,0.07989018828571427,0.4513342144464284,0.18999514650801363,0.002848926191392748,0.19441063971707728
