date,negative_count,negative_avg,positive_count,positive_avg,neutral_count,neutral_avg
2020-10-07,1949993,0.467803079375,352425,0.0842723960416667,1862491,0.447924524583333
2020-10-08,1782632,0.4455215655,360214,0.092315848125,1823066,0.46216258625
2020-10-09,1615164,0.441896599208333,314118,0.0882416249166667,1714645,0.46986177575
2020-10-10,1743190,0.481194637166667,301565,0.08475410625,1572376,0.43405125675
2020-10-11,1637739,0.493352942,254073,0.0779235903333333,1426469,0.428723467708333
2020-10-12,1505272,0.45961727925,269045,0.082237121875,1498011,0.458145598875
2020-10-13,1614586,0.461439177208333,313624,0.0892539127916667,1568023,0.449306910041667
2020-10-14,1413536,0.464197839541667,280485,0.0910586767916667,1357036,0.444743483583333
2020-10-15,1354447,0.450002624666667,279188,0.0944923593333333,1347202,0.455505015916667
2020-10-16,1443967,0.47832277775,254797,0.084627988125,1324989,0.437049234291667
2020-10-17,1259329,0.467710979791667,254182,0.094516374125,1175085,0.437772646083333
2020-10-18,1243024,0.442906897,287729,0.103534564041667,1261831,0.453558538875
2020-10-19,1262233,0.415090568791667,298854,0.0975305932083333,1470320,0.487378838166667
2020-10-20,1460763,0.456466690458333,289737,0.093072704375,1422675,0.450460605083333
2020-10-21,1388409,0.484176323666667,270747,0.0936022729583333,1223257,0.4222214035
2020-10-22,1410824,0.481981845708333,281305,0.09856183575,1212706,0.419456318541667
2020-10-23,1395265,0.471918523791667,278829,0.0970014876666667,1274740,0.431079988583333
2020-10-24,1267760,0.464235777666667,241654,0.090224394625,1204116,0.445539827666667
2020-10-25,1412082,0.464118616083333,273721,0.0915791190416667,1344345,0.444302265
2020-10-26,1363267,0.475371475791667,243886,0.086913477,1236784,0.437715047166667
2020-10-27,1396300,0.493100834333333,246758,0.08814687475,1166802,0.418752291
2020-10-28,1330829,0.477990308166667,262610,0.0958705946666667,1182224,0.426139097375
2020-10-29,1264523,0.449472731958333,313190,0.111717075708333,1231706,0.4388101925
2020-10-30,1464624,0.480469860083333,302255,0.098797187125,1282515,0.42073295275
2020-10-31,1038174,0.46478554389443,241968,0.1074717594071,954376,0.42774269669847
2020-11-01,1399298,0.47838444975,325635,0.111287417291667,1195397,0.410328132958333
2020-11-02,1375364,0.460341693583333,328177,0.111151497416667,1272684,0.428506809083333
2020-11-03,1176722,0.449531800125,284523,0.109143412416667,1148497,0.441324787333333
2020-11-04,1022170,0.469302264375,243269,0.110581285791667,930112,0.420116449708333
2020-11-05,1154705,0.450970178416667,277446,0.109871458166667,1120230,0.439158363416667
2020-11-06,1060733,0.442924291166667,287669,0.119401295791667,1042079,0.437674413
2020-11-07,1163463,0.428237062833333,358725,0.130243276416667,1182220,0.441519660875
2020-11-08,1040938,0.45537495075,278080,0.122061493708333,964612,0.422563555583333
2020-11-09,1076068,0.37721343725,420194,0.132060204708333,1465172,0.490726358083333
2020-11-10,1094515,0.403829803875,330739,0.123516760125,1280949,0.472653436
2020-11-11,1107382,0.42328583325,283568,0.109403794291667,1207889,0.467310372416667
2020-11-12,1323929,0.434187122291667,317652,0.10561005675,1402327,0.460202820875
2020-11-13,1718451,0.474588660666667,373043,0.104321201625,1523452,0.421090137666667
2020-11-14,1268537,0.428556457041667,346219,0.117795619458333,1335055,0.4536479235
2020-11-15,1366951,0.46963510125,327730,0.115701335166667,1201445,0.414663563666667
2020-11-16,1375219,0.441764076458333,348135,0.113030524625,1378725,0.445205399083333
2020-11-17,1370758,0.444280674458333,354509,0.11510524325,1356488,0.440614082083333
2020-11-18,1428338,0.455193554416667,359334,0.116296611041667,1327388,0.4285098345
2020-11-19,1582079,0.461621593,372844,0.108850426541667,1457934,0.429527980583333
2020-11-20,1418375,0.418483911833333,422461,0.128142130333333,1526296,0.453373957791667
2020-11-21,1378566,0.418081724208333,394443,0.123522450083333,1500497,0.458395825583333
2020-11-22,1421105,0.456816229125,327208,0.107169080333333,1342017,0.436014690458333
2020-11-23,1404554,0.444136413625,328782,0.105552121791667,1426835,0.450311464708333
2020-11-24,1294901,0.436209849041667,320913,0.108430930125,1336579,0.455359220791667
2020-11-25,1364650,0.459754117416667,337188,0.113111344291667,1253694,0.427134538125
